reference plan,plan,route,vehicle,order,stop type,active,wait,time,distance,drive time,out of visit time window,out of capacity,out of vehicle time shift,out of work time,maximum achievable distance,status,eta,reference,name,street,detail,postalcode,city,country,lat,lng,comment,phone,tags,reference visit,duration,open 1,close 1,open 2,close 2,priority,tags visit,quantity[colis],operation[colis]
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,7,BelgoMarkt Coop.,Rue de Dublin 19,,1050,Ixelles,,50.83711,4.3672,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,8,Bio c' bon Alsemberg,Chaussée d'Alsemberg 676-678,,1180,Uccel,,50.80309,4.33682,(Entree par Rue des Fidèles 3),,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,9,Bio c' bon Alsemberg,Chaussée d'Alsemberg 676-678,,1180,Uccel,,50.80309,4.33682,(Entree par Rue des Fidèles 3),,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,10,Bio c' bon Quartier Stéphanie,Chaussée de Charleroi 18,,1060,Saint-Gilles,,50.83212,4.35692,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,11,Bio c' bon Quartier Stéphanie,Chaussée de Charleroi 18,,1060,Saint-Gilles,,50.83212,4.35692,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,12,Bio c'bon Bascule,Chaussée de Waterloo 718-720,,1180,Uccle,,50.81535,4.36738,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,13,Bio c'bon Bascule,Chaussée de Waterloo 718-720,,1180,Uccle,,50.81535,4.36738,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,14,Biorganic Factory,81 chaussée de Ruisbroek,,1190,Forest,,50.7992,4.31472,Irrégulier,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,15,Biorganic Factory,81 chaussée de Ruisbroek,,1190,Forest,,50.7992,4.31472,Irrégulier,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,16,Chambelland,Avenue de luniversité 42,,1050,Ixelles,,50.81469,4.38779,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,17,Chambelland,Avenue de luniversité 42,,1050,Ixelles,,50.81469,4.38779,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,18,Crea BIO SENS,13 avenue de Laeken,,1090,Jette,,50.87203,4.32519,Irrégulier,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,19,Crea BIO SENS,13 avenue de Laeken,,1090,Jette,,50.87203,4.32519,Irrégulier,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,21,Dolma,21 rue de vergnies,,1050,Ixelles,,50.829,4.3712799,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,22,Dolma,21 rue de vergnies,,1050,Ixelles,,50.829,4.3712799,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,23,Dolma,21 rue de vergnies,,1050,Ixelles,,50.829,4.3712799,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,24,Dolma,21 rue de vergnies,,1050,Ixelles,,50.829,4.3712799,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,25,Green Food,21 rue de vergnies,,1050,Ixelles,,50.829,4.3712799,Irrégulier / petite quantité / livrer à Dolma,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,26,La Fraysse,Chaussée de Louvain 896,,1140,Evere,,50.85852,4.41291,Apres 10h,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,27,LA SAGA Globe Halles,9 avenue de la Chevalerie,,1040,Etterbeek,,50.84261,4.39598,Temporairement plus de commande,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,28,LA SAGA Globe Halles,9 avenue de la Chevalerie,,1040,Etterbeek,,50.84261,4.39598,Temporairement plus de commande,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,29,LA SAGA Globe Halles,9 avenue de la Chevalerie,,1040,Etterbeek,,50.84261,4.39598,Temporairement plus de commande,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,30,Le magasain,Chaussée de Vleurgat 287,,1050,Ixelles,,50.81759,4.36628,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,31,Le magasain,Chaussée de Vleurgat 287,,1050,Ixelles,,50.81759,4.36628,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,32,Le P'tit Beurre,Avenue Paul Dejaer 4,,1060,Bruxelles,,50.82658,4.34493,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,33,Le relais du tripoteur,124 rue Middelbourg,,1170,Bruxelles,,50.79416,4.41889,Toutes les 2 semaines,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,34,Les ferme de nos pilifs,Trassersweg 347,,1120,Bruxelles,,50.90368,4.38881,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,36,Les Gauchers (Entrenous/Sara Lenzi),Rue de Merode 29,,1060,Saint-Gilles,,50.83587,4.33986,Irrégulier/ Petites Quantité,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,37,Les Gauchers (Entrenous/Sara Lenzi),Rue de Merode 29,,1060,Saint-Gilles,,50.83587,4.33986,Irrégulier/ Petites Quantité,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,38,Les idées à la pêle,25 avenue Louis Bertrand 1030 Schaerbeek,,1030,Schaerbeek,,50.8636,4.37478,mardi-mercredi-jeudi-samedi,,Ecodal,,,,,,,,,,
